# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Database of the Kanchi-in Manuscript of Ruiju Myōgishō
#
# Ruiju myogishō 類聚名義抄, Kanchi-in manuscript 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_notes.tsv
#
# Version: 1.2.48 (latest, Newly released after the specification change)
# Date published: March 28, 2025
# Last modified: September 5, 2026
#
#
# Copyright (c) 2025-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# entry_id	A heading item ID formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# definition_seq_id	5-digit numeric ID starting with 'F', sequentially assigned to heading entries. Definition components under each heading are ordered based on their appearance, and order indicators like _01, _02, etc., are appended accordingly. The heading itself is appended with _00.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# tenri_location	An ID indicating T + Volume (a/b/c) + Tenri Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# volume_name	Name of the volume, consisting of 10 volumes: 仏上, 仏中, 仏下本, 仏下末, 法上, 法中, 法下, 僧上, 僧中, and 僧下.
# radical_name	Hanzi name of the radical, consisting of 120 radicals ranging from 人 to 雑, used to classify Hanzi characters.
# volume_radical_index	Volume and radical number, ranging from v1#1 to v10#120, indicating the location of the entry within the text.
# hanzi_entry	Corrected hanzi are principally in the Kangxi Dictionary form. Unicode simplified characters (common-use characters, popular variants) may also be retained.For certain characters and character components not included in Unicode, simplified notations based on the entity reference systems used by CHISE and GlyphWiki (e.g., CDP-8C55, koseki-00001) have been used for representation. Multiple-kanji headwords are separated by / (full-width slash). The abbreviation symbol "｜" is represented by "ー" (long vowel mark), with the corresponding character in parentheses.
# original_entry	Headword close to original form. Errors as is. Non-Unicode variants: IDS or ■. Like hanzi_entry, "〇" if no original-glyph headword needed.
# definition_elements	Extracted components from the full definition, classified into 5 categories: glyph annotations, pronunciation annotations, meaning annotations, Japanese readings (wakun), and others, one component per entry.
# definition_type_code	3-digit numeric code representing the definition type.
# definition_type_name	Indicates which of the following five categories the definition type belongs to: glyph annotation, pronunciation annotation, meaning annotation, wakun, and others.
# remarks	Editor's notes providing additional context or information.
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500,25K00466 and 26K21717.
#
entry_id	definition_seq_id	kazama_location	tenri_location	volume_name	radical_name	volume_radical_index	hanzi_entry	original_entry	definition_elements	definition_type_code	definition_type_name	remarks
F00780	F00780_00	K01033830	Ta055830	仏上	人	v1#1	俚	〇		100	見出し	
F00780	F00780_01	K01033830	Ta055830	仏上	人	v1#1	俚	〇	音里（H）	215	音注声点有_類音注等	広韻「良士切」（上声止韻、里）。
F00780	F00780_02	K01033830	Ta055830	仏上	人	v1#1	俚	〇	イヤシ	421	和訓	中村文選（658頁・論）「俚イヤシキ」。
F00781	F00781_00	K01033840	Ta055840	仏上	人	v1#1	儂	〇		100	見出し	
F00781	F00781_01	K01033840	Ta055840	仏上	人	v1#1	儂	〇	音農「フウ」	219	音注声点無_類音注等	「フウ」は高山寺本「フフ」、西念寺本なし。観智院本「フウ」は「ノウ」の誤り。正宗索引「フウ」に「ナウ、ノウなどの誤なるべし他の例によりて訂正すべし」。
F00781	F00781_02	K01033840	Ta055840	仏上	人	v1#1	儂	〇	ワレ（LH）	411	和訓声点有	西念寺本（16ウ1）「ワル」、草川和訓集成（ママ）を付す。
F00781	F00781_03	K01033840	Ta055840	仏上	人	v1#1	儂	〇	ヒト	421	和訓	
F00782	F00782_00	K01034110	Ta056110	仏上	人	v1#1	俋	〇		100	見出し	
F00782	F00782_01	K01034110	Ta056110	仏上	人	v1#1	俋	〇	音蟄（S）	215	音注声点有_類音注等	広韻「直立切」（入声緝韻、蟄）。
F00782	F00782_02	K01034110	Ta056110	仏上	人	v1#1	俋	〇	専作也	997	未勘	
F00782	F00782_03	K01034110	Ta056110	仏上	人	v1#1	俋	〇	ー〻耕皃	322	義注	広韻「俋俋然耕皃出莊子」。
F00783	F00783_00	K01034120	Ta056120	仏上	人	v1#1	𠈜	〇		100	見出し	
F00783	F00783_01	K01034120	Ta056120	仏上	人	v1#1	𠈜	〇	（無）	998		
F00784	F00784_00	K01034130	Ta056130	仏上	人	v1#1	㑷	⿰亻䏻		100	見出し	
F00784	F00784_01	K01034130	Ta056130	仏上	人	v1#1	㑷	⿰亻䏻	今	121	字体注	
F00785	F00785_00	K01034140	Ta056140	仏上	人	v1#1	㑷	〇		100	見出し	
F00785	F00785_01	K01034140	Ta056140	仏上	人	v1#1	㑷	〇	或態字	121	字体注	
F00786	F00786_00	K01034210	Ta056210	仏上	人	v1#1	僈	⿰亻㬅⿳日皿力		100	見出し	
F00786	F00786_01	K01034210	Ta056210	仏上	人	v1#1	僈	⿰亻㬅⿳日皿力	俗慢字又俗慲字歟	122	字体注案語	
F00787	F00787_00	K01034220	Ta056220	仏上	人	v1#1	𪝘	〇		100	見出し	
F00787	F00787_01	K01034220	Ta056220	仏上	人	v1#1	𪝘	〇	クツカヘル	421	和訓	高山寺本同じ、西念寺本「ル」の右下小字「爪イ」あり、西念寺本の増補（小林恭治「異本注記の有無について（6）」例32）。日国「くつ‐がえ・る［‥がへる］ 【覆】」の表記に未収。
F00788	F00788_00	K01034230	Ta056230	仏上	人	v1#1	⿰亻巛	〇		100	見出し	
F00788	F00788_01	K01034230	Ta056230	仏上	人	v1#1	⿰亻巛	〇	アム	421	和訓	正宗索引「アム」に「高本ヤムなり、西本アム字鏡アム、不明可考」。草川和訓集成「アム」に高山寺本「アム」、西念寺本「アム」とする。
F00789	F00789_00	K01034240	Ta056240	仏上	人	v1#1	⿰亻⿱刀𣱵	〇		100	見出し	
F00789	F00789_01	K01034240	Ta056240	仏上	人	v1#1	⿰亻⿱刀𣱵	〇	口才（L）反	214	音注声点有_反切	
F00790	F00790_00	K01034310	Ta056310	仏上	人	v1#1	𪝀	〇		100	見出し	西念寺本は掲出字の左に「⿰亻⿳𠂊一用イ」あり、高山寺本異本注記なし、西念寺本の増補）。龍龕手鏡（鑑）の高麗版、宋版、朝鮮版と比較照合し、高山寺本の原初形態は宋版より朝鮮版のものと近く、そこから他の写本が派生したと推定（以上、小林恭治「異本注記の有無について（6）」例33。
F00790	F00790_01	K01034310	Ta056310	仏上	人	v1#1	𪝀	〇	音學	219	音注声点無_類音注等	「𪝀」は広韻になし、「覺」は「古岳切」（入声覺韻、覺）と「古孝切」（去声效韻、教）。「角」は「盧谷切」（入声屋韻、禄）と「古岳切」（入声覺韻、覺）。龍龕手鏡「𪝀俗學角二音」。
F00790	F00790_02	K01034310	Ta056310	仏上	人	v1#1	𪝀	〇	又角	219	音注声点無_類音注等	前を見よ。
F00791	F00791_00	K01034320	Ta056320	仏上	人	v1#1	俑	〇		100	見出し	
F00791	F00791_01	K01034320	Ta056320	仏上	人	v1#1	俑	〇	勇「ヨウ」音	219	音注声点無_類音注等	広韻「他紅切」（平声東韻、通）、「余隴切」（上声腫韻、勇）。
F00791	F00791_02	K01034320	Ta056320	仏上	人	v1#1	俑	〇	痛也	322	義注	説文・万象名義・宋本玉篇「痛也」。
F00792	F00792_00	K01034330	Ta056330	仏上	人	v1#1	伴	〇		100	見出し	
F00792	F00792_01	K01034330	Ta056330	仏上	人	v1#1	伴	〇	蒲旦（R）反	214	音注声点有_反切	広韻「蒲旱切」（上声緩韻）、「薄半切」（去声換韻、叛）。
F00792	F00792_02	K01034330	Ta056330	仏上	人	v1#1	伴	〇	*トモ	421	和訓	
F00792	F00792_03	K01034330	Ta056330	仏上	人	v1#1	伴	〇	トモカラ	421	和訓	
F00792	F00792_04	K01034330	Ta056330	仏上	人	v1#1	伴	〇	トヽム	421	和訓	
F00792	F00792_05	K01034330	Ta056330	仏上	人	v1#1	伴	〇	イツハル	421	和訓	
F00792	F00792_06	K01034330	Ta056330	仏上	人	v1#1	伴	〇	タヒ	421	和訓	
F00792	F00792_07	K01034330	Ta056330	仏上	人	v1#1	伴	〇	アフ	421	和訓	
F00792	F00792_08	K01034330	Ta056330	仏上	人	v1#1	伴	〇	ノフ	421	和訓	
F00792	F00792_09	K01034330	Ta056330	仏上	人	v1#1	伴	〇	和ハム（_N）	212	音注和音声点有	広韻「蒲旱切」（上声緩韻）、「薄半切」（去声換韻、叛）。
F00793	F00793_00	K01034410	Ta056410	仏上	人	v1#1	佯	〇		100	見出し	
F00793	F00793_01	K01034410	Ta056410	仏上	人	v1#1	佯	〇	羊（L）音	215	音注声点有_類音注等	広韻「與章切」（平声陽韻、陽）、「在良切」（平声陽韻、牆）。
F00793	F00793_02	K01034410	Ta056410	仏上	人	v1#1	佯	〇	ヨシ（LH）	411	和訓声点有	万象名義「弱也」、宋本玉篇「博雅云：弱也」とあり、「ヨシ」は「ヨワシ」の誤りか。存疑。
F00793	F00793_03	K01034410	Ta056410	仏上	人	v1#1	佯	〇	イツハリコト（LL____、リ-ル）	411	和訓声点有	
F00794	F00794_00	K01034420	Ta056420	仏上	人	v1#1	⿰亻⿱日羊	〇		100	見出し	
F00794	F00794_01	K01034420	Ta056420	仏上	人	v1#1	⿰亻⿱日羊	〇	ノク	421	和訓	高山寺本同じ、西念寺本「クイ（改行）　ノフ」あり、西念寺本の増補（小林恭治「異本注記の有無について（6）」例35）。
F00795	F00795_00	K01034430	Ta056430	仏上	人	v1#1	係	〇		100	見出し	
F00795	F00795_01	K01034430	Ta056430	仏上	人	v1#1	係	〇	音計（R）	215	音注声点有_類音注等	広韻「古詣切」（去声霽韻、計）。
F00795	F00795_02	K01034430	Ta056430	仏上	人	v1#1	係	〇	カク（LL）	411	和訓声点有	高山寺本（18オ4）「カク（LH）」。中村文選（198頁・魏）「係カケ／（寛文）カケ・ツラネ」。第二類動詞終止形語末の仮名に「東点のつけちがえの点」（望月和訓集成663頁）。
F00795	F00795_03	K01034430	Ta056430	仏上	人	v1#1	係	〇	カヽル（LLH）	411	和訓声点有	
F00795	F00795_04	K01034430	Ta056430	仏上	人	v1#1	係	〇	ツカヌ	421	和訓	字類抄同訓「束ツカヌ」（ツ・辞字、略注580頁）。
F00795	F00795_05	K01034430	Ta056430	仏上	人	v1#1	係	〇	ムスフ	421	和訓	
F00795	F00795_06	K01034430	Ta056430	仏上	人	v1#1	係	〇	ツラヌ	421	和訓	字類抄同訓「連ツラヌ」、文選・魏都賦（版本）「係カケ・ツラネ」（ツ・辞字、略注572頁）。
F00795	F00795_07	K01034430	Ta056430	仏上	人	v1#1	係	〇	ツラヌク	421	和訓	
F00795	F00795_08	K01034430	Ta056430	仏上	人	v1#1	係	〇	ツナク	421	和訓	中村文選（481頁・文）「係ツナクヿヲ」。
F00795	F00795_09	K01034430	Ta056430	仏上	人	v1#1	係	〇	ツキ	421	和訓	爾雅・釈詁「係、繼也」。
F00795	F00795_10	K01034430	Ta056430	仏上	人	v1#1	係	〇	ツク	421	和訓	高山寺本（18オ4）「ツク（HLV）」。爾雅・釈詁「係、繼也」。
F00796	F00796_00	K01034510	Ta056510	仏上	人	v1#1	傒	⿰亻⿱爫糸		100	見出し	
F00796	F00796_01	K01034510	Ta056510	仏上	人	v1#1	傒	⿰亻⿱爫糸	或𥪦	121	字体注	
F00796	F00796_02	K01034510	Ta056510	仏上	人	v1#1	傒	⿰亻⿱爫糸	胡礼反	218	音注声点無_反切	広韻「胡雞切」（平声齊韻、奚）。
F00796	F00796_03	K01034510	Ta056510	仏上	人	v1#1	傒	⿰亻⿱爫糸	待也	322	義注	宋本玉篇「待也」。
F00796	F00796_04	K01034510	Ta056510	仏上	人	v1#1	傒	⿰亻⿱爫糸	*マタシ	421	和訓	
F00796	F00796_05	K01034510	Ta056510	仏上	人	v1#1	傒	⿰亻⿱爫糸	ノソム	421	和訓	
F00797	F00797_00	K01034520	Ta056520	仏上	人	v1#1	𧧹	〇		100	見出し	
F00797	F00797_01	K01034520	Ta056520	仏上	人	v1#1	𧧹	〇	或	121	字体注	
F00798	F00798_00	K01034530	Ta056530	仏上	人	v1#1	俘	〇		100	見出し	
F00798	F00798_01	K01034530	Ta056530	仏上	人	v1#1	俘	〇	音孚	219	音注声点無_類音注等	広韻「芳無切」（平声虞韻、敷）。
F00798	F00798_02	K01034530	Ta056530	仏上	人	v1#1	俘	〇	トル（LH）	411	和訓声点有	爾雅・釈詁「俘、取也」。
F00798	F00798_03	K01034530	Ta056530	仏上	人	v1#1	俘	〇	トソコ（LLL）	411	和訓声点有	高山寺本（18オ4）「トリコ（LLL）」。西念寺本（16ウ5）「トリコ」。正宗索引「トリコ」。望月和訓集成・草川和訓集成「トリコ」で立項し、ママを付す。
F00798	F00798_04	K01034530	Ta056530	仏上	人	v1#1	俘	〇	コモル（LLH）	411	和訓声点有	
F00799	F00799_00	K01034541	Ta056541	仏上	人	v1#1	ー（俘）／囚	〇／〇		100	見出し	
F00799	F00799_01	K01034541	Ta056541	仏上	人	v1#1	ー（俘）／囚	〇／〇	フシユ	421	和訓	字音読み。
F00800	F00800_00	K01034610	Ta056610	仏上	人	v1#1	僢	〇		100	見出し	
F00800	F00800_01	K01034610	Ta056610	仏上	人	v1#1	僢	〇	尺允（H）反	214	音注声点有_反切	広韻「尺尹切」（上声準韻、蠢）。
F00800	F00800_02	K01034610	Ta056610	仏上	人	v1#1	僢	〇	或■〔舛〕字	121	字体注	
F00800	F00800_03	K01034610	Ta056610	仏上	人	v1#1	僢	〇	ソムク（_R_）	411	和訓声点有	
F00801	F00801_00	K01034620	Ta056620	仏上	人	v1#1	儛	〇		100	見出し	
F00801	F00801_01	K01034620	Ta056620	仏上	人	v1#1	儛	〇	古舞	121	字体注	
F00801	F00801_02	K01034620	Ta056620	仏上	人	v1#1	儛	〇	无府反	218	音注声点無_反切	広韻「文甫切」（上声麌韻、武）。
F00801	F00801_03	K01034620	Ta056620	仏上	人	v1#1	儛	〇	マヒ-フ（__-L）	411	和訓声点有	
F00801	F00801_04	K01034620	Ta056620	仏上	人	v1#1	儛	〇	カナツ	421	和訓	
F00802	F00802_00	K01034630	Ta056630	仏上	人	v1#1	㑿	〇		100	見出し	
F00802	F00802_01	K01034630	Ta056630	仏上	人	v1#1	㑿	〇	巢（L）音	215	音注声点有_類音注等	広韻「士絞切」（上声巧韻、䰫）。
F00802	F00802_02	K01034630	Ta056630	仏上	人	v1#1	㑿	〇	又俗勦字歟	122	字体注案語	
F00803	F00803_00	K01034640	Ta056640	仏上	人	v1#1	𪜾	〇		100	見出し	
F00803	F00803_01	K01034640	Ta056640	仏上	人	v1#1	𪜾	〇	音助	219	音注声点無_類音注等	
F00803	F00803_02	K01034640	Ta056640	仏上	人	v1#1	𪜾	〇	又郎得（S）反	214	音注声点有_反切	
F00804	F00804_00	K01034710	Ta056710	仏上	人	v1#1	⿱⿰亻⿱䒑龰耳	〇		100	見出し	
F00804	F00804_01	K01034710	Ta056710	仏上	人	v1#1	⿱⿰亻⿱䒑龰耳	〇	俗聳字	121	字体注	
F00805	F00805_00	K01034720	Ta056720	仏上	人	v1#1	仠	〇		100	見出し	
F00805	F00805_01	K01034720	Ta056720	仏上	人	v1#1	仠	〇	捍字	121	字体注	
F00805	F00805_02	K01034720	Ta056720	仏上	人	v1#1	仠	〇	音汗「カム」	219	音注声点無_類音注等	広韻「古旱切」（上声旱韻、笴）。
F00805	F00805_03	K01034720	Ta056720	仏上	人	v1#1	仠	〇	片在雜部	611	参照注	高山寺本なし、西念寺本あり（小林恭治「西念寺本にないカタカナ注記（2）」例24）。
F00805	F00805_04	K01034720	Ta056720	仏上	人	v1#1	仠	〇	キラフ	421	和訓	高山寺本・西念寺本なし、西念寺本の脱漏（小林恭治「西念寺本にないカタカナ注記（2）」例24）。
F00806	F00806_00	K01034730	Ta056730	仏上	人	v1#1	仵	〇		100	見出し	
F00806	F00806_01	K01034730	Ta056730	仏上	人	v1#1	仵	〇	忤字	121	字体注	
F00806	F00806_02	K01034730	Ta056730	仏上	人	v1#1	仵	〇	五故（R）反	214	音注声点有_反切	広韻「疑古切」（上声姥韻、五）。
F00806	F00806_03	K01034730	Ta056730	仏上	人	v1#1	仵	〇	或迕	121	字体注	
F00807	F00807_00	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇		100	見出し	掲出字、原文「市人」に作る。
F00807	F00807_01	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇	俗作𠆴閙	121	字体注	
F00807	F00807_02	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇	好孝反	218	音注声点無_反切	広韻「奴教切」（去声效韻、橈）。
F00807	F00807_03	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇	サハカシ	421	和訓	高山寺本（18ウ6）「サハカシ（LL__）」。
F00807	F00807_04	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇	カマヒスシ	421	和訓	掲出字原文「市人」。正宗索引「カマヒスシ」に「高本、𠆴に作る」。
F00807	F00807_05	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇	*ヨラハフ	421	和訓	
F00807	F00807_06	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇	*カワカシ	421	和訓	
F00807	F00807_07	K01034740	Ta056741	仏上	人	v1#1	𠆴	〇	和音*ネウ（_H）	212	音注和音声点有	広韻「奴教切」（去声效韻、橈）。
F00808	F00808_00	K01034820	Ta056820	仏上	人	v1#1	僰	⿱⿰来来人		100	見出し	
F00808	F00808_01	K01034820	Ta056820	仏上	人	v1#1	僰	⿱⿰来来人	蒲北反	218	音注声点無_反切	広韻「蒲北切」（入声徳韻、菔）。
F00808	F00808_02	K01034820	Ta056820	仏上	人	v1#1	僰	⿱⿰来来人	西南人	322	義注	
F00809	F00809_00	K01034830	Ta056830	仏上	人	v1#1	僰	⿱⿰來來人		100	見出し	西念寺本は掲出字を「⿰来来」に作り、その右に異文注記「⿰⿻來一來イ」あり、観智院本・高山寺本なし、西念寺本の増補（小林恭治「異本注記の有無について（7）」例36）。
F00809	F00809_01	K01034830	Ta056830	仏上	人	v1#1	僰	⿱⿰來來人	正	121	字体注	
F00810	F00810_00	K01034840	Ta056840	仏上	人	v1#1	𭀅	〇		100	見出し	
F00810	F00810_01	K01034840	Ta056840	仏上	人	v1#1	𭀅	〇	俗爍字	121	字体注	
F00810	F00810_02	K01034840	Ta056840	仏上	人	v1#1	𭀅	〇	舒灼反	218	音注声点無_反切	
F00810	F00810_03	K01034840	Ta056840	仏上	人	v1#1	𭀅	〇	又俗樂字歟	122	字体注案語	
F00811	F00811_00	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇		100	見出し	
F00811	F00811_01	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	上俗中通下正	121	字体注	
F00811	F00811_02	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	皮秘反	218	音注声点無_反切	「俻」は広韻「平祕切」（去声至韻、備）。「備」は広韻「平祕切」（去声至韻、備）。
F00811	F00811_03	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	ツフサニ（LLV__）	411	和訓声点有	
F00811	F00811_04	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	ソナハレリ（LLHLL、ハ-フ）	411	和訓声点有	中村文選（37頁・東都）「備レリ／（上野）ソナハレリ」。
F00811	F00811_05	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	トモニ（LL_）	411	和訓声点有	中村文選（431頁・思）「備／（寛文）トモニ」。
F00811	F00811_06	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	キハム	421	和訓	
F00811	F00811_07	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	カナフ	421	和訓	字類抄同訓「叶カナフ」（カ・辞字、略注351頁）。日国「かな・う［かなふ］ 【適・叶】」の表記に未収。
F00811	F00811_08	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	シルシ	421	和訓	
F00811	F00811_09	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	ミナ	421	和訓	
F00811	F00811_10	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	コトヽヽク	421	和訓	
F00811	F00811_11	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	トモ	421	和訓	高山寺本（21オ6）「トモ（HH）」。
F00811	F00811_12	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	ツヽシム	421	和訓	字類抄同訓「謹ツツシム　又ツツム」（ツ・辞字、略注590頁）。
F00811	F00811_13	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	ソフ	421	和訓	広韻「副也」。字類抄同訓「副ソフ」、春秋左氏伝・哀公十五年「使蓋備使、弔君之下吏」注「備猶副也也」（ソ・辞字、略注501頁）。
F00811	F00811_14	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	トモカラ	421	和訓	字類抄同訓「伴トモカラ」（略注199頁）。
F00811	F00811_15	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	アツカル	421	和訓	
F00811	F00811_16	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	スクウ	421	和訓	日国「すく・う［すくふ］ 【救・済・拯】」の表記に未収。名義・色葉に「脩」を収録するは誤り。
F00811	F00811_17	K01035111	Ta057111	仏上	人	v1#1	俻／𬾨／備	〇／〇／〇	和ヒイ（N_）	212	音注和音声点有	西念寺本は右に小書して「シル歟」とあり。高山寺本・観智院本なし。符号「✓」を「シ」に誤認し更に「ル歟」を追記するか（小林恭治「観智院本にないカタカナ注記（2）」344-349頁例25。
F00812	F00812_00	K01035211	Ta057211	仏上	人	v1#1	⿰亻惫／憊	⿰亻⿳夂用心／〇		100	見出し	
F00812	F00812_01	K01035211	Ta057211	仏上	人	v1#1	⿰亻惫／憊	⿰亻⿳夂用心／〇	蒲拜反	218	音注声点無_反切	「憊」は広韻「蒲拜切」（去声怪韻、𢞎）。
F00812	F00812_02	K01035211	Ta057211	仏上	人	v1#1	⿰亻惫／憊	⿰亻⿳夂用心／〇	心部	611	参照注	
F00813	F00813_00	K01035220	Ta057220	仏上	人	v1#1	侈	〇		100	見出し	
F00813	F00813_01	K01035220	Ta057220	仏上	人	v1#1	侈	〇	音齒（H）	215	音注声点有_類音注等	広韻「尺氏切」（上声紙韻）。
F00813	F00813_02	K01035220	Ta057220	仏上	人	v1#1	侈	〇	ヲコル（HHVL）	411	和訓声点有	中村文選（17頁・西都）「侈リヲ／（上野）オコリヲ」。中村文選（17頁・西都）「侈オコレリ」。
F00813	F00813_03	K01035220	Ta057220	仏上	人	v1#1	侈	〇	ホコル	421	和訓	
F00813	F00813_04	K01035220	Ta057220	仏上	人	v1#1	侈	〇	サカリ	421	和訓	中村文選（145頁・蜀）「侈侈（ト）サカリニテ〈盛㒵〉／（寛文）（ト）サカリニ」。
F00813	F00813_05	K01035220	Ta057220	仏上	人	v1#1	侈	〇	フルフ	421	和訓	
F00813	F00813_06	K01035220	Ta057220	仏上	人	v1#1	侈	〇	シヘタク	421	和訓	
F00813	F00813_07	K01035220	Ta057220	仏上	人	v1#1	侈	〇	ナカスハリ（LH___）	411	和訓声点有	高山寺本（21オ7）「ナカスハリ（LL___）」、「カ」の声点、左中程。字類抄「柞ナカスホリ侈ナカスハリ」、周礼・考工記・輸人「轂小而長則柞」注「柞。読為唶迫之唶。謂輻間柞狭也」、車の矢の間隔の狭い意、周礼・考工記・鳧氏「鐘已厚則石。已薄則播。侈則柞。弇則鬱」、周礼・春官・典同「侈声筰」とあるのと同義、注「侈謂中央約也」、本町文粋「無侈ナカスホ無弇クチスホ矣」（ナ・辞字、略注659頁）。日国未収。
F00813	F00813_08	K01035220	Ta057220	仏上	人	v1#1	侈	〇	ユタカニ	421	和訓	
F00813	F00813_09	K01035220	Ta057220	仏上	人	v1#1	侈	〇	アサムク	421	和訓	日国「あざむ・く 【欺】」の表記に未収。
F00813	F00813_10	K01035220	Ta057220	仏上	人	v1#1	侈	〇	マサル	421	和訓	字類抄同訓「増マサル」（マ・辞字、略注1009頁）。中村文選（348頁・景）「侈マサラン」。
F00813	F00813_11	K01035220	Ta057220	仏上	人	v1#1	侈	〇	フルシ	421	和訓	
F00813	F00813_12	K01035220	Ta057220	仏上	人	v1#1	侈	〇	ヲホキナリ（LL___）	411	和訓声点有	
F00813	F00813_13	K01035220	Ta057220	仏上	人	v1#1	侈	〇	カタスホリ（LHH__）	411	和訓声点有	正宗索引「カタスホリ」に「西カタスメリ（メ-ホ〈イ〉）あり高カタスとす」。高山寺本「カタ爪□□」、西念寺本「カタ爪メリ」とし異文注記「小イ」あり、西念寺本の増補・脱漏を確定できない（西念寺本の増補（小林恭治「異本注記の有無について（7）」例37）。字類抄同訓「侈カタスホリ」、周礼・春官・典同「侈声。筰」注「侈。謂中央約也」「云侈謂中央約者。此非偏侈也。謂鍾口惣寛」、中央が狭く、鍾の口の寛い意、「かたすぼり」は「片窄（かたすぼり）」、あるいは「肩窄」の意（カ・辞字、略注384頁）。
F00814	F00814_00	K01035310	Ta057310	仏上	人	v1#1	奢／［侈］	〇		100	見出し	高山寺本・西念寺本「奢ー（侈）」に作る。観智院本「侈」を脱す。
F00814	F00814_01	K01035310	Ta057310	仏上	人	v1#1	奢／［侈］	〇	ヲコリ（HHV_）	411	和訓声点有	正和本論語集解（巻1・65行）「奢ヲコリ侈ヲコラ」。草川和訓集成「オコリ」「オコル」で立項。「オコリオコル」か。
F00814	F00814_02	K01035310	Ta057310	仏上	人	v1#1	奢／［侈］	〇	ホコル	421	和訓	高山寺本（21オ7）・西念寺本（17オ4）「オコル」。正和本論語集解（巻1・65行）「奢ヲコリ侈ヲコラ」あり。草川和訓集成「オコリ」「オコル」で立項。「オコリオコル」か。
F00815	F00815_00	K01035320	Ta057320	仏上	人	v1#1	𠌅	〇		100	見出し	
F00815	F00815_01	K01035320	Ta057320	仏上	人	v1#1	𠌅	〇	音多	219	音注声点無_類音注等	「多」は広韻「得何切」（平声歌韻、多）。
F00815	F00815_02	K01035320	Ta057320	仏上	人	v1#1	𠌅	〇	姓	322	義注	
F00816	F00816_00	K01035330	Ta057330	仏上	人	v1#1	侜	〇		100	見出し	
F00816	F00816_01	K01035330	Ta057330	仏上	人	v1#1	侜	〇	張留（L）反	214	音注声点有_反切	広韻「張流切」（平声尤韻、輈）。
